,index,LCLid,Enabled At,Disabled At,Duration
2858,1108,1385,17-05-2012 12:30,28-02-2014 00:00,651 days 11:30:00
2857,275,1386,17-05-2012 12:30,28-02-2014 00:00,651 days 11:30:00
2856,1109,1387,17-05-2012 12:30,28-02-2014 00:00,651 days 11:30:00
2859,1110,1388,17-05-2012 12:30,28-02-2014 00:00,651 days 11:30:00
2855,1111,1389,17-05-2012 13:00,28-02-2014 00:00,651 days 11:00:00
2854,1112,1390,17-05-2012 13:00,28-02-2014 00:00,651 days 11:00:00
2853,1113,1391,17-05-2012 13:00,28-02-2014 00:00,651 days 11:00:00
2852,1114,1392,17-05-2012 13:00,28-02-2014 00:00,651 days 11:00:00
2847,1115,1393,17-05-2012 13:30,28-02-2014 00:00,651 days 10:30:00
243,1116,1394,17-05-2012 13:30,04-07-2013 00:00,412 days 10:30:00
2845,1117,1395,17-05-2012 13:30,28-02-2014 00:00,651 days 10:30:00
2846,1118,1396,17-05-2012 13:30,28-02-2014 00:00,651 days 10:30:00
2851,1119,1397,17-05-2012 13:30,28-02-2014 00:00,651 days 10:30:00
1155,1120,1398,17-05-2012 13:30,10-12-2013 00:00,571 days 10:30:00
2848,1121,1399,17-05-2012 13:30,28-02-2014 00:00,651 days 10:30:00
2849,1122,1400,17-05-2012 13:30,28-02-2014 00:00,651 days 10:30:00
2850,1123,1401,17-05-2012 13:30,28-02-2014 00:00,651 days 10:30:00
2844,276,1402,17-05-2012 15:00,28-02-2014 00:00,651 days 09:00:00
98,1124,1403,17-05-2012 15:00,21-02-2013 00:00,279 days 09:00:00
104,1125,1404,17-05-2012 15:00,27-02-2013 00:00,285 days 09:00:00
2840,277,1405,18-05-2012 07:30,28-02-2014 00:00,650 days 16:30:00
2837,1126,1406,18-05-2012 07:30,28-02-2014 00:00,650 days 16:30:00
169,278,1407,18-05-2012 07:30,01-05-2013 00:00,347 days 16:30:00
2838,1127,1408,18-05-2012 07:30,28-02-2014 00:00,650 days 16:30:00
2839,1128,1409,18-05-2012 07:30,28-02-2014 00:00,650 days 16:30:00
2842,279,1410,18-05-2012 07:30,28-02-2014 00:00,650 days 16:30:00
2843,1129,1411,18-05-2012 07:30,28-02-2014 00:00,650 days 16:30:00
2841,1130,1412,18-05-2012 07:30,28-02-2014 00:00,650 days 16:30:00
2833,280,1413,18-05-2012 08:00,28-02-2014 00:00,650 days 16:00:00
2835,281,1414,18-05-2012 08:00,28-02-2014 00:00,650 days 16:00:00
2832,1131,1415,18-05-2012 08:00,28-02-2014 00:00,650 days 16:00:00
2831,1132,1416,18-05-2012 08:00,28-02-2014 00:00,650 days 16:00:00
2834,282,1417,18-05-2012 08:00,28-02-2014 00:00,650 days 16:00:00
364,1133,1418,18-05-2012 08:00,18-09-2013 00:00,487 days 16:00:00
354,1134,1419,18-05-2012 08:00,09-09-2013 23:30,479 days 15:30:00
2836,283,1420,18-05-2012 08:00,28-02-2014 00:00,650 days 16:00:00
1110,284,1421,18-05-2012 08:00,03-11-2013 23:30,534 days 15:30:00
2826,1135,1422,18-05-2012 09:00,28-02-2014 00:00,650 days 15:00:00
2825,1136,1423,18-05-2012 09:00,28-02-2014 00:00,650 days 15:00:00
2827,1137,1424,18-05-2012 09:00,28-02-2014 00:00,650 days 15:00:00
2829,1138,1425,18-05-2012 09:00,28-02-2014 00:00,650 days 15:00:00
2823,1139,1426,18-05-2012 09:00,28-02-2014 00:00,650 days 15:00:00
44,1140,1427,18-05-2012 09:00,22-12-2012 00:00,217 days 15:00:00
2824,1141,1428,18-05-2012 09:00,28-02-2014 00:00,650 days 15:00:00
2830,285,1429,18-05-2012 09:00,28-02-2014 00:00,650 days 15:00:00
1130,1142,1430,18-05-2012 09:00,20-11-2013 23:30,551 days 14:30:00
2822,286,1431,18-05-2012 09:00,28-02-2014 00:00,650 days 15:00:00
2828,1143,1432,18-05-2012 09:00,28-02-2014 00:00,650 days 15:00:00
2821,1144,1433,18-05-2012 09:30,28-02-2014 00:00,650 days 14:30:00
2820,1145,1434,18-05-2012 09:30,28-02-2014 00:00,650 days 14:30:00
2815,287,1435,18-05-2012 09:30,28-02-2014 00:00,650 days 14:30:00
2819,1146,1436,18-05-2012 09:30,28-02-2014 00:00,650 days 14:30:00
2496,288,1437,18-05-2012 09:30,22-02-2014 00:00,644 days 14:30:00
2818,1147,1438,18-05-2012 09:30,28-02-2014 00:00,650 days 14:30:00
2817,1148,1439,18-05-2012 09:30,28-02-2014 00:00,650 days 14:30:00
2814,289,1440,18-05-2012 09:30,28-02-2014 00:00,650 days 14:30:00
2816,1149,1441,18-05-2012 09:30,28-02-2014 00:00,650 days 14:30:00
2812,1150,1442,18-05-2012 10:00,28-02-2014 00:00,650 days 14:00:00
2811,1151,1443,18-05-2012 10:00,28-02-2014 00:00,650 days 14:00:00
2810,1152,1444,18-05-2012 10:00,28-02-2014 00:00,650 days 14:00:00
2687,1153,1445,21-05-2012 11:00,28-02-2014 00:00,647 days 13:00:00
2688,1154,1446,21-05-2012 11:00,28-02-2014 00:00,647 days 13:00:00
2689,290,1447,21-05-2012 11:00,28-02-2014 00:00,647 days 13:00:00
2686,1155,1448,21-05-2012 11:00,28-02-2014 00:00,647 days 13:00:00
2685,291,1449,21-05-2012 11:00,28-02-2014 00:00,647 days 13:00:00
2683,1156,1450,21-05-2012 11:00,28-02-2014 00:00,647 days 13:00:00
2679,1157,1451,21-05-2012 11:30,28-02-2014 00:00,647 days 12:30:00
2680,1158,1452,21-05-2012 11:30,28-02-2014 00:00,647 days 12:30:00
2682,1159,1453,21-05-2012 11:30,28-02-2014 00:00,647 days 12:30:00
315,1160,1454,21-05-2012 11:30,22-08-2013 00:00,457 days 12:30:00
2681,1161,1455,21-05-2012 11:30,28-02-2014 00:00,647 days 12:30:00
267,1162,1456,21-05-2012 12:00,23-07-2013 00:00,427 days 12:00:00
2678,1163,1457,21-05-2012 12:00,28-02-2014 00:00,647 days 12:00:00
2677,1164,1458,21-05-2012 12:00,28-02-2014 00:00,647 days 12:00:00
2674,1165,1459,21-05-2012 12:30,28-02-2014 00:00,647 days 11:30:00
2673,1166,1460,21-05-2012 12:30,28-02-2014 00:00,647 days 11:30:00
2672,1167,1461,21-05-2012 12:30,28-02-2014 00:00,647 days 11:30:00
2671,1168,1462,21-05-2012 12:30,28-02-2014 00:00,647 days 11:30:00
2670,1169,1463,21-05-2012 12:30,28-02-2014 00:00,647 days 11:30:00
2675,1170,1464,21-05-2012 12:30,28-02-2014 00:00,647 days 11:30:00
1129,1171,1465,21-05-2012 13:00,20-11-2013 23:30,548 days 10:30:00
2669,292,1466,21-05-2012 13:00,28-02-2014 00:00,647 days 11:00:00
2667,1172,1467,21-05-2012 13:00,28-02-2014 00:00,647 days 11:00:00
2668,1173,1468,21-05-2012 13:00,28-02-2014 00:00,647 days 11:00:00
2666,1174,1469,21-05-2012 13:30,28-02-2014 00:00,647 days 10:30:00
2661,293,1470,21-05-2012 14:00,28-02-2014 00:00,647 days 10:00:00
2662,294,1471,21-05-2012 14:00,28-02-2014 00:00,647 days 10:00:00
2665,1175,1472,21-05-2012 14:00,28-02-2014 00:00,647 days 10:00:00
2664,1176,1473,21-05-2012 14:00,28-02-2014 00:00,647 days 10:00:00
2659,1177,1474,21-05-2012 14:30,28-02-2014 00:00,647 days 09:30:00
2660,295,1475,21-05-2012 14:30,28-02-2014 00:00,647 days 09:30:00
242,1178,1476,21-05-2012 14:30,08-07-2013 00:00,412 days 09:30:00
12,296,1477,23-10-2013 00:30,28-02-2014 00:00,127 days 23:30:00
177,1179,1478,08-03-2013 18:19,28-02-2014 00:00,356 days 05:40:16
2655,1180,1479,22-05-2012 08:00,28-02-2014 00:00,646 days 16:00:00
2657,297,1480,22-05-2012 08:00,28-02-2014 00:00,646 days 16:00:00
2658,1181,1481,22-05-2012 08:00,28-02-2014 00:00,646 days 16:00:00
2656,298,1482,22-05-2012 08:00,28-02-2014 00:00,646 days 16:00:00
2654,1182,1483,22-05-2012 08:00,28-02-2014 00:00,646 days 16:00:00
2653,1183,1484,22-05-2012 08:30,28-02-2014 00:00,646 days 15:30:00
2650,1184,1485,22-05-2012 08:30,28-02-2014 00:00,646 days 15:30:00
2652,1185,1486,22-05-2012 08:30,28-02-2014 00:00,646 days 15:30:00
2651,299,1487,22-05-2012 08:30,28-02-2014 00:00,646 days 15:30:00
2648,1186,1488,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2646,1187,1489,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2649,1188,1490,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2644,1189,1491,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2643,1190,1492,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2642,1191,1493,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2637,1192,1494,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2647,300,1495,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2638,1193,1496,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2639,1194,1497,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2640,1195,1498,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2641,1196,1499,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2645,1197,1500,22-05-2012 09:00,28-02-2014 00:00,646 days 15:00:00
2632,1198,1501,22-05-2012 09:30,28-02-2014 00:00,646 days 14:30:00
1877,1199,1502,22-05-2012 09:30,04-02-2014 00:00,622 days 14:30:00
2633,1200,1503,22-05-2012 09:30,28-02-2014 00:00,646 days 14:30:00
2634,1201,1504,22-05-2012 09:30,28-02-2014 00:00,646 days 14:30:00
2630,301,1505,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2635,1202,1506,22-05-2012 09:30,28-02-2014 00:00,646 days 14:30:00
2621,1203,1507,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2631,302,1508,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2629,303,1509,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2636,1204,1510,22-05-2012 09:30,28-02-2014 00:00,646 days 14:30:00
2620,1205,1511,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2627,304,1512,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2619,1206,1513,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2618,1207,1514,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2616,1208,1515,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2617,1209,1516,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2625,1210,1517,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2623,1211,1518,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2624,1212,1519,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2628,1213,1520,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2626,1214,1521,22-05-2012 10:00,28-02-2014 00:00,646 days 14:00:00
2610,1215,1522,22-05-2012 10:30,28-02-2014 00:00,646 days 13:30:00
2611,1216,1523,22-05-2012 10:30,28-02-2014 00:00,646 days 13:30:00
2612,1217,1524,22-05-2012 10:30,28-02-2014 00:00,646 days 13:30:00
2613,1218,1525,22-05-2012 10:30,28-02-2014 00:00,646 days 13:30:00
2614,1219,1526,22-05-2012 10:30,28-02-2014 00:00,646 days 13:30:00
2615,1220,1527,22-05-2012 10:30,28-02-2014 00:00,646 days 13:30:00
2605,1221,1528,22-05-2012 11:00,28-02-2014 00:00,646 days 13:00:00
2604,305,1529,22-05-2012 11:00,28-02-2014 00:00,646 days 13:00:00
2607,1222,1530,22-05-2012 11:00,28-02-2014 00:00,646 days 13:00:00
2609,1223,1531,22-05-2012 11:00,28-02-2014 00:00,646 days 13:00:00
2608,1224,1532,22-05-2012 11:00,28-02-2014 00:00,646 days 13:00:00
2603,1225,1533,22-05-2012 11:00,28-02-2014 00:00,646 days 13:00:00
2606,1226,1534,22-05-2012 11:00,28-02-2014 00:00,646 days 13:00:00
2598,1227,1535,22-05-2012 11:30,28-02-2014 00:00,646 days 12:30:00
2599,306,1536,22-05-2012 11:30,28-02-2014 00:00,646 days 12:30:00
431,1228,1537,22-05-2012 11:30,26-09-2013 00:00,491 days 12:30:00
2602,307,1538,22-05-2012 11:30,28-02-2014 00:00,646 days 12:30:00
2597,1229,1539,22-05-2012 11:30,28-02-2014 00:00,646 days 12:30:00
2600,1230,1540,22-05-2012 11:30,28-02-2014 00:00,646 days 12:30:00
2593,1231,1541,22-05-2012 12:00,28-02-2014 00:00,646 days 12:00:00
2601,308,1542,22-05-2012 11:30,28-02-2014 00:00,646 days 12:30:00
2595,1232,1543,22-05-2012 12:00,28-02-2014 00:00,646 days 12:00:00
2592,1233,1544,22-05-2012 12:00,28-02-2014 00:00,646 days 12:00:00
2591,1234,1545,22-05-2012 12:00,28-02-2014 00:00,646 days 12:00:00
2590,1235,1546,22-05-2012 12:00,28-02-2014 00:00,646 days 12:00:00
2596,309,1547,22-05-2012 12:00,28-02-2014 00:00,646 days 12:00:00
2589,1236,1548,22-05-2012 12:30,28-02-2014 00:00,646 days 11:30:00
2587,1237,1549,22-05-2012 12:30,28-02-2014 00:00,646 days 11:30:00
2586,1238,1550,22-05-2012 12:30,28-02-2014 00:00,646 days 11:30:00
2588,1239,1551,22-05-2012 12:30,28-02-2014 00:00,646 days 11:30:00
2585,1240,1552,22-05-2012 12:30,28-02-2014 00:00,646 days 11:30:00
2584,1241,1553,22-05-2012 12:30,28-02-2014 00:00,646 days 11:30:00
2581,310,1554,22-05-2012 13:00,28-02-2014 00:00,646 days 11:00:00
2579,1242,1555,22-05-2012 13:00,28-02-2014 00:00,646 days 11:00:00
2582,311,1556,22-05-2012 13:00,28-02-2014 00:00,646 days 11:00:00
2578,1243,1557,22-05-2012 13:00,28-02-2014 00:00,646 days 11:00:00
2577,1244,1558,22-05-2012 13:00,28-02-2014 00:00,646 days 11:00:00
2580,312,1559,22-05-2012 13:00,28-02-2014 00:00,646 days 11:00:00
2576,1245,1560,22-05-2012 13:30,28-02-2014 00:00,646 days 10:30:00
2575,1246,1561,22-05-2012 13:30,28-02-2014 00:00,646 days 10:30:00
2574,1247,1562,22-05-2012 14:00,28-02-2014 00:00,646 days 10:00:00
2572,1248,1563,22-05-2012 14:30,28-02-2014 00:00,646 days 09:30:00
2573,313,1564,22-05-2012 14:30,28-02-2014 00:00,646 days 09:30:00
1724,1249,1565,23-05-2012 08:00,22-01-2014 00:00,608 days 16:00:00
2570,314,1566,23-05-2012 08:00,28-02-2014 00:00,645 days 16:00:00
2571,1250,1567,23-05-2012 08:00,28-02-2014 00:00,645 days 16:00:00
2562,1251,1568,23-05-2012 08:30,28-02-2014 00:00,645 days 15:30:00
2564,1252,1569,23-05-2012 08:30,28-02-2014 00:00,645 days 15:30:00
2563,1253,1570,23-05-2012 08:30,28-02-2014 00:00,645 days 15:30:00
2569,1254,1571,23-05-2012 08:30,28-02-2014 00:00,645 days 15:30:00
2565,1255,1572,23-05-2012 08:30,28-02-2014 00:00,645 days 15:30:00
2566,1256,1573,23-05-2012 08:30,28-02-2014 00:00,645 days 15:30:00
2567,1257,1574,23-05-2012 08:30,28-02-2014 00:00,645 days 15:30:00
2442,1258,1575,25-05-2012 09:30,28-02-2014 00:00,643 days 14:30:00
2443,315,1576,25-05-2012 09:30,28-02-2014 00:00,643 days 14:30:00
136,1259,1577,25-05-2012 09:30,04-04-2013 00:00,313 days 14:30:00
2447,1260,1578,25-05-2012 09:30,28-02-2014 00:00,643 days 14:30:00
2445,1261,1579,25-05-2012 09:30,28-02-2014 00:00,643 days 14:30:00
2444,1262,1580,25-05-2012 09:30,28-02-2014 00:00,643 days 14:30:00
2440,1263,1581,25-05-2012 10:00,28-02-2014 00:00,643 days 14:00:00
91,1264,1582,25-05-2012 10:00,21-02-2013 00:00,271 days 14:00:00
2434,1265,1583,25-05-2012 10:00,28-02-2014 00:00,643 days 14:00:00
2436,1266,1584,25-05-2012 10:00,28-02-2014 00:00,643 days 14:00:00
2438,1267,1585,25-05-2012 10:00,28-02-2014 00:00,643 days 14:00:00
2437,316,1586,25-05-2012 10:00,28-02-2014 00:00,643 days 14:00:00
2435,1268,1587,25-05-2012 10:00,28-02-2014 00:00,643 days 14:00:00
2439,1269,1588,25-05-2012 10:00,28-02-2014 00:00,643 days 14:00:00
2433,1270,1589,25-05-2012 10:30,28-02-2014 00:00,643 days 13:30:00
2431,317,1590,25-05-2012 10:30,28-02-2014 00:00,643 days 13:30:00
2432,1271,1591,25-05-2012 10:30,28-02-2014 00:00,643 days 13:30:00
2428,1272,1592,25-05-2012 11:00,28-02-2014 00:00,643 days 13:00:00
2430,1273,1593,25-05-2012 11:00,28-02-2014 00:00,643 days 13:00:00
2429,1274,1594,25-05-2012 11:00,28-02-2014 00:00,643 days 13:00:00
2425,1275,1595,25-05-2012 11:30,28-02-2014 00:00,643 days 12:30:00
453,318,1596,25-05-2012 11:30,30-09-2013 00:00,492 days 12:30:00
2427,319,1597,25-05-2012 11:30,28-02-2014 00:00,643 days 12:30:00
2426,1276,1598,25-05-2012 11:30,28-02-2014 00:00,643 days 12:30:00
129,1277,1599,25-05-2012 12:00,31-03-2013 00:00,309 days 12:00:00
2418,1278,1600,25-05-2012 12:00,28-02-2014 00:00,643 days 12:00:00
2419,1279,1601,25-05-2012 12:00,28-02-2014 00:00,643 days 12:00:00
2420,320,1602,25-05-2012 12:00,28-02-2014 00:00,643 days 12:00:00
2417,1280,1603,25-05-2012 12:00,28-02-2014 00:00,643 days 12:00:00
2421,1281,1604,25-05-2012 12:00,28-02-2014 00:00,643 days 12:00:00
2422,1282,1605,25-05-2012 12:00,28-02-2014 00:00,643 days 12:00:00
2423,1283,1606,25-05-2012 12:00,28-02-2014 00:00,643 days 12:00:00
2416,1284,1607,25-05-2012 12:30,28-02-2014 00:00,643 days 11:30:00
2414,1285,1608,25-05-2012 13:00,28-02-2014 00:00,643 days 11:00:00
2415,1286,1609,25-05-2012 13:00,28-02-2014 00:00,643 days 11:00:00
2412,321,1610,25-05-2012 13:30,28-02-2014 00:00,643 days 10:30:00
2413,1287,1611,25-05-2012 13:30,28-02-2014 00:00,643 days 10:30:00
2411,322,1612,25-05-2012 13:30,28-02-2014 00:00,643 days 10:30:00
2410,1288,1613,25-05-2012 14:00,28-02-2014 00:00,643 days 10:00:00
2409,323,1614,25-05-2012 14:00,28-02-2014 00:00,643 days 10:00:00
2408,1289,1615,26-05-2012 08:00,28-02-2014 00:00,642 days 16:00:00
2406,1290,1616,26-05-2012 08:00,28-02-2014 00:00,642 days 16:00:00
2407,1291,1617,26-05-2012 08:00,28-02-2014 00:00,642 days 16:00:00
2405,1292,1618,26-05-2012 08:30,28-02-2014 00:00,642 days 15:30:00
2404,1293,1619,26-05-2012 09:00,28-02-2014 00:00,642 days 15:00:00
2402,1294,1620,26-05-2012 09:30,28-02-2014 00:00,642 days 14:30:00
2401,1295,1621,26-05-2012 10:00,28-02-2014 00:00,642 days 14:00:00
2400,1296,1622,26-05-2012 10:00,28-02-2014 00:00,642 days 14:00:00
2399,1297,1623,26-05-2012 10:00,28-02-2014 00:00,642 days 14:00:00
2396,1298,1624,26-05-2012 10:30,28-02-2014 00:00,642 days 13:30:00
2398,1299,1625,26-05-2012 10:30,28-02-2014 00:00,642 days 13:30:00
2397,324,1626,26-05-2012 10:30,28-02-2014 00:00,642 days 13:30:00
2395,1300,1627,26-05-2012 11:30,28-02-2014 00:00,642 days 12:30:00
2393,1301,1628,28-05-2012 08:00,28-02-2014 00:00,640 days 16:00:00
83,1302,1629,28-05-2012 08:30,18-02-2013 00:00,265 days 15:30:00
2392,1303,1630,28-05-2012 08:30,28-02-2014 00:00,640 days 15:30:00
2391,1304,1631,28-05-2012 08:30,28-02-2014 00:00,640 days 15:30:00
1442,1305,1632,28-05-2012 08:30,18-01-2014 00:00,599 days 15:30:00
37,1306,1633,28-05-2012 09:00,18-12-2012 15:20,204 days 06:20:18
2390,1307,1634,28-05-2012 09:00,28-02-2014 00:00,640 days 15:00:00
2388,1308,1635,28-05-2012 09:00,28-02-2014 00:00,640 days 15:00:00
2389,325,1636,28-05-2012 09:00,28-02-2014 00:00,640 days 15:00:00
2387,1309,1637,28-05-2012 09:00,28-02-2014 00:00,640 days 15:00:00
2386,1310,1638,28-05-2012 09:00,28-02-2014 00:00,640 days 15:00:00
2385,1311,1639,28-05-2012 09:00,28-02-2014 00:00,640 days 15:00:00
2384,1312,1640,28-05-2012 09:30,28-02-2014 00:00,640 days 14:30:00
2380,1313,1641,28-05-2012 09:30,28-02-2014 00:00,640 days 14:30:00
2381,326,1642,28-05-2012 09:30,28-02-2014 00:00,640 days 14:30:00
2382,1314,1643,28-05-2012 09:30,28-02-2014 00:00,640 days 14:30:00
297,1315,1644,28-05-2012 10:00,16-08-2013 00:00,444 days 14:00:00
2379,327,1645,28-05-2012 10:00,28-02-2014 00:00,640 days 14:00:00
2378,1316,1646,28-05-2012 10:00,28-02-2014 00:00,640 days 14:00:00
2377,1317,1647,28-05-2012 10:30,28-02-2014 00:00,640 days 13:30:00
2376,1318,1648,28-05-2012 10:30,28-02-2014 00:00,640 days 13:30:00
2375,1319,1649,28-05-2012 10:30,28-02-2014 00:00,640 days 13:30:00
2374,328,1650,28-05-2012 11:00,28-02-2014 00:00,640 days 13:00:00
2373,329,1651,28-05-2012 11:00,28-02-2014 00:00,640 days 13:00:00
2372,1320,1652,28-05-2012 11:00,28-02-2014 00:00,640 days 13:00:00
11,330,1653,24-10-2013 00:30,28-02-2014 00:00,126 days 23:30:00
194,1321,1654,28-05-2012 11:30,06-06-2013 00:00,373 days 12:30:00
2371,331,1655,28-05-2012 11:30,28-02-2014 00:00,640 days 12:30:00
2370,1322,1656,28-05-2012 11:30,28-02-2014 00:00,640 days 12:30:00
2365,1323,1657,28-05-2012 12:00,28-02-2014 00:00,640 days 12:00:00
2364,332,1658,28-05-2012 12:00,28-02-2014 00:00,640 days 12:00:00
2366,1324,1659,28-05-2012 12:00,28-02-2014 00:00,640 days 12:00:00
2363,333,1660,28-05-2012 12:00,28-02-2014 00:00,640 days 12:00:00
2367,1325,1661,28-05-2012 12:00,28-02-2014 00:00,640 days 12:00:00
2368,1326,1662,28-05-2012 12:00,28-02-2014 00:00,640 days 12:00:00
2359,1327,1663,28-05-2012 12:30,28-02-2014 00:00,640 days 11:30:00
2369,1328,1664,28-05-2012 12:00,28-02-2014 00:00,640 days 12:00:00
2360,1329,1665,28-05-2012 12:30,28-02-2014 00:00,640 days 11:30:00
2358,1330,1666,28-05-2012 12:30,28-02-2014 00:00,640 days 11:30:00
2357,334,1667,28-05-2012 12:30,28-02-2014 00:00,640 days 11:30:00
2356,1331,1668,28-05-2012 13:00,28-02-2014 00:00,640 days 11:00:00
2361,1332,1669,28-05-2012 12:30,28-02-2014 00:00,640 days 11:30:00
2354,1333,1670,28-05-2012 13:30,28-02-2014 00:00,640 days 10:30:00
132,1334,1671,28-05-2012 13:30,04-04-2013 00:00,310 days 10:30:00
2355,1335,1672,28-05-2012 13:30,28-02-2014 00:00,640 days 10:30:00
2349,1336,1673,29-05-2012 08:00,28-02-2014 00:00,639 days 16:00:00
2351,1337,1674,29-05-2012 07:30,28-02-2014 00:00,639 days 16:30:00
2348,1338,1675,29-05-2012 08:00,28-02-2014 00:00,639 days 16:00:00
2353,1339,1676,29-05-2012 07:30,28-02-2014 00:00,639 days 16:30:00
2350,1340,1677,29-05-2012 08:00,28-02-2014 00:00,639 days 16:00:00
2352,1341,1678,29-05-2012 07:30,28-02-2014 00:00,639 days 16:30:00
2345,1342,1679,29-05-2012 08:30,28-02-2014 00:00,639 days 15:30:00
2343,335,1680,29-05-2012 08:30,28-02-2014 00:00,639 days 15:30:00
2347,1343,1681,29-05-2012 08:30,28-02-2014 00:00,639 days 15:30:00
2344,336,1682,29-05-2012 08:30,28-02-2014 00:00,639 days 15:30:00
2346,1344,1683,29-05-2012 08:30,28-02-2014 00:00,639 days 15:30:00
2340,1345,1684,29-05-2012 09:00,28-02-2014 00:00,639 days 15:00:00
2339,1346,1685,29-05-2012 09:00,28-02-2014 00:00,639 days 15:00:00
2342,337,1686,29-05-2012 09:00,28-02-2014 00:00,639 days 15:00:00
2338,1347,1687,29-05-2012 09:00,28-02-2014 00:00,639 days 15:00:00
2341,338,1688,29-05-2012 09:00,28-02-2014 00:00,639 days 15:00:00
2337,1348,1689,29-05-2012 09:30,28-02-2014 00:00,639 days 14:30:00
1193,1349,1690,29-05-2012 09:30,08-01-2014 00:00,588 days 14:30:00
2336,1350,1691,29-05-2012 09:30,28-02-2014 00:00,639 days 14:30:00
2334,1351,1692,29-05-2012 10:00,28-02-2014 00:00,639 days 14:00:00
2328,339,1693,29-05-2012 10:00,28-02-2014 00:00,639 days 14:00:00
2333,340,1694,29-05-2012 10:00,28-02-2014 00:00,639 days 14:00:00
2327,1352,1695,29-05-2012 10:00,28-02-2014 00:00,639 days 14:00:00
2332,1353,1696,29-05-2012 10:00,28-02-2014 00:00,639 days 14:00:00
2331,1354,1697,29-05-2012 10:00,28-02-2014 00:00,639 days 14:00:00
2330,1355,1698,29-05-2012 10:00,28-02-2014 00:00,639 days 14:00:00
2329,1356,1699,29-05-2012 10:00,28-02-2014 00:00,639 days 14:00:00
34,341,1700,29-05-2012 10:30,14-12-2012 23:30,199 days 13:00:00
2326,1357,1701,29-05-2012 10:30,28-02-2014 00:00,639 days 13:30:00
2325,1358,1702,29-05-2012 10:30,28-02-2014 00:00,639 days 13:30:00
2324,1359,1703,29-05-2012 10:30,28-02-2014 00:00,639 days 13:30:00
2323,342,1704,29-05-2012 11:00,28-02-2014 00:00,639 days 13:00:00
2216,1360,1705,01-06-2012 09:00,28-02-2014 00:00,636 days 15:00:00
